"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6030498E09Rik",0,NA,NA,NA,NA,NA
"6230400D17Rik",3332.51935638618,-0.426615816825828,0.158843499012944,-2.68576189442329,0.00723646376539492,0.0336418960476902
"6230409E13Rik",305.439709526576,-1.0602229922043,1.60946994204257,-0.658740473810138,0.51006243790382,0.751229618340851
"6230427J02Rik",11345.0636685788,0.57513241946372,0.117710018764867,4.88601077035406,1.02899571645475e-06,1.65154737640042e-05
"6330403A02Rik",4121.05605057499,-0.186191175134469,0.327249951547156,-0.568957074719808,0.569385270896782,0.795640027387773
"6330403K07Rik",5431.8569720349,-0.310701393218509,0.22990471037432,-1.35143552610401,0.176555960023757,0.382551861696159
"6330406I15Rik",133.40785486447,0.291506019955525,1.72880836430314,0.168616733916039,0.866098117273151,0.952001127272128
"6330407A03Rik",13325.1864819769,-1.09454954372874,0.143039926529898,-7.65205610966219,1.9779089303105e-14,1.25760377912402e-12
"6330407J23Rik",16.7270909455616,-23.2413851526266,2.95765930005187,-7.85803326036203,3.90211703313123e-15,3.1747825025527e-13
"6330408A02Rik",3031.58544450288,-0.0451909703594076,0.191169354035948,-0.236392336979439,0.813128241921179,0.929968416834548
"6330409N04Rik",10851.1430473093,0.13568050690977,0.0933545064029664,1.45339000909183,0.146115498865166,0.335861168299247
"6330416G13Rik",30765.7676934206,-0.0625494901344729,0.127545290709526,-0.490410032283545,0.623843779000276,0.830857455304459
"6330439K17Rik",1457.0316050968,-0.410509362655098,0.460704216692451,-0.891047548039133,0.372903662351892,0.628590005171665
"6330503K22Rik",16415.7729862176,0.19544245386146,0.116168469948646,1.68240533724735,0.0924902671458049,0.240310229382599
"6330512M04Rik",3255.93704290487,-0.26231409531472,0.25729463335536,-1.01950861506088,0.307961565288294,0.559133371685813
"6330527O06Rik",1452.06796317468,0.597946863993495,0.334065874802654,1.78990704856258,0.0734688555339755,0.202272323648286
"6330545A04Rik",502.013790809347,-0.758522869472394,0.783576160798403,-0.968026986297692,0.333030892318917,0.586546854183028
"6330549D23Rik",1976.809519521,0.0845546616192152,0.282983414421423,0.298797234431892,0.765094761205641,0.906174703374769
"6330577E15Rik",55007.2225027819,0.0499629561898596,0.0685967443684852,0.728357543055843,0.4663947459851,0.714596217702445
"6330578E17Rik",236231.118557544,0.324091814274509,0.133913032631596,2.42016634158461,0.0155134088332615,0.0629199339362779
"6430411K18Rik",0,NA,NA,NA,NA,NA
"6430527G18Rik",42973.4747069523,0.110415014632456,0.0963469188580136,1.14601500433215,0.251788943797551,0.489527686057135
"6430531B16Rik",188.169364750022,-0.462934683346459,1.43185154848761,-0.323311927018853,0.746459022199137,0.896683104760593
"6430548M08Rik",72982.3845684104,0.19052019544336,0.136230587956569,1.39851261233709,0.161959187939009,0.361474684439221
"6430550D23Rik",1680.45373498641,-0.28105998143124,0.207275628046948,-1.35597216170335,0.17510802561851,0.38043487756327
"6430562O15Rik",858.043429933658,-0.371916829512322,0.615199529121258,-0.604546674545675,0.545480247624234,0.776953461769199
"6430571L13Rik",428.928693114658,-1.20837416552349,0.783872679586888,-1.54154392287319,0.123184461583793,0.295880866515942
"6430573F11Rik",0,0,0,0,1,NA
"6430598A04Rik",958.282088009335,-0.317868801102875,0.419699100475887,-0.757373081673157,0.448826378356298,0.699483150027262
"6430704M03Rik",13.5256132434727,0.264800258406328,2.89071346462817,0.0916037724411367,0.927012854080637,0.975465883007843
"6530401D17Rik",0,0,0,0,1,NA
"6530401N04Rik",7755.78289607962,-0.081136192137572,0.122797484300991,-0.660731712863901,0.508784382403253,0.75026427278643
"6530402F18Rik",20012.6343467928,0.053114426729461,0.129953891154237,0.408717478620334,0.682747005332481,0.864358325585914
"6530411M01Rik",374.165557695028,0.216973112068754,0.796420255729666,0.272435451644768,0.785287216729314,0.915392827204714
"6530418L21Rik",11638.1884334895,-0.664185032228253,0.127359200000064,-5.21505342549198,1.83764263603897e-07,3.50880116673003e-06
"6720401G13Rik",5247.60278065648,-0.441489666375495,0.180068631433813,-2.45178553788128,0.0142149355356149,0.0585590843487241
"6720456B07Rik",146683.478241824,0.274006847792433,0.0357685843832739,7.66054493117049,1.85145800438248e-14,1.19969709798984e-12
"6720456H20Rik",22159.5295441737,-0.0214732863814886,0.076065528874148,-0.282299836723893,0.777713610761722,0.912025326064979
"6720463M24Rik",10400.2114732299,0.176560334144125,0.0975824463624344,1.80934523293622,0.0703973858684203,0.195645758213322
"6720489N17Rik",10261.8577758413,0.105606734672985,0.148810521686711,0.709672498126966,0.477907250438207,0.725466279523722
"6820408C15Rik",858.142756494127,0.751748802471104,0.411663007574359,1.8261266828434,0.0678311818233237,0.189794641806437
"6820431F20Rik",208539.220828412,-0.074426645387148,0.0722865350925735,-1.02960593272086,0.303195029147535,0.553199043415033
"7420426K07Rik",0,NA,NA,NA,NA,NA
"7420461P10Rik",0,0,0,0,1,NA
"7530420F21Rik",0,0,0,0,1,NA
"8030411F24Rik",0,NA,NA,NA,NA,NA
"8030462N17Rik",80708.0475183151,0.141236164511904,0.0848875088446724,1.66380385564546,0.0961516332329351,0.246903378021586
"8430406I07Rik",12217.1467316626,-0.0683615251679675,0.108612310783466,-0.62940862481285,0.529081572944826,0.764669862504982
"8430408G22Rik",7837.59397415239,-0.646059060418794,0.167716186539452,-3.85209724683801,0.000117110493931224,0.00104316724877228
"8430410A17Rik",14043.9816629501,0.0959675799492298,0.0780216539456887,1.23001211966146,0.218692566425447,0.444924630939252
"8430410K20Rik",22859.4037482144,0.0541148821192325,0.0902356019441184,0.599706556540124,0.548701817875323,0.779849373241284
"8430419L09Rik",47969.1208315955,0.344145874772956,0.0973796068941954,3.53406514720147,0.000409220199733179,0.00300923452171392
"8430427H17Rik",12489.3711975242,0.150110010988972,0.106718958131616,1.40659179603161,0.159548467176151,0.357530942702555
"8430429K09Rik",872.296725430306,-0.203826976244514,0.546566560596141,-0.372922514729404,0.709206114499262,0.877803517480767
"8430431K14Rik",83.7172421041268,-1.66760969027431,2.45566051753001,-0.679088041025986,0.497082079395054,0.74093440581705
"9030025P20Rik",24932.7197238646,-0.129435010499096,0.0889496345180895,-1.45514943597405,0.145627895656495,0.335125174454942
"9030224M15Rik",56.1959965301585,-0.148990261968072,2.88664244676627,-0.0516136877759063,0.958836512609961,0.984968106627129
"9030409G11Rik",435.099805574362,0.0650778820388788,1.07947781124368,0.0602864471701387,0.951927495904026,0.982462824481817
"9030418K01Rik",8139.48884469503,0.545443769019969,0.174147759072735,3.13207457807228,0.0017357577806955,0.0102112305079918
"9030425E11Rik",609.021475816635,0.332950775097255,0.637431083174397,0.522332192272716,0.601439058733398,0.816564397224113
"9030612E09Rik",0,0,0,0,1,NA
"9030617O03Rik",10264.50442783,-0.0410034905462197,0.129848858471094,-0.315778598510725,0.752170563479762,0.900639713445681
"9030619P08Rik",49.0198204329084,0.733846093412329,2.82651390980215,0.259629393956775,0.795149660538187,0.921550252989408
"9030624J02Rik",52741.1466059264,-0.0440090406757328,0.0941676699983072,-0.467347664825135,0.640251159550922,0.840143346324759
"9030625A04Rik",6405.91530253749,-0.112846017203975,0.131076933957028,-0.860914379039182,0.389285201605446,0.645732031325862
"9130008F23Rik",67.2845039413785,-3.39332500131893,1.92245559138014,-1.76509929099733,0.0775470798235111,0.21088767605235
"9130011E15Rik",20280.132613499,-0.169425004336001,0.0821989068113561,-2.06115885123419,0.0392878877807156,0.130664401699724
"9130011J15Rik",177549.230849104,0.726670802317791,0.136820056724481,5.31114238449055,1.08940172166755e-07,2.19554558292103e-06
"9130017N09Rik",91.9647833090204,0.0671644044164961,1.89935717179672,0.0353616504645943,0.971791364069789,0.990120845062707
"9130019O22Rik",20042.1228343885,-0.127752275299587,0.0930976042803641,-1.37224020195901,0.169988674153798,0.373524100851794
"9130019P16Rik",832.104905175361,0.313376948093284,0.371809116262737,0.842843637733288,0.3993158989003,0.654599264272829
"9130023H24Rik",12806.0387155102,-0.0454406867238763,0.116496232911013,-0.390061425922559,0.696491125743939,0.871766357619679
"9130024F11Rik",125.752618981172,-0.341614373437908,1.72194150142093,-0.19838907021871,0.842740668200072,0.94256780255213
"9130204L05Rik",0,NA,NA,NA,NA,NA
"9130206I24Rik",5717.9820131576,0.405935375979654,0.220329018331294,1.84240541284161,0.0654158706347821,0.184540379603709
"9130209A04Rik",0,NA,NA,NA,NA,NA
"9130230L23Rik",169.097019809588,-1.47527964448906,1.71933642989267,-0.85805175696833,0.390863884674456,0.6471220058033
"9130401M01Rik",17484.5152316316,-0.0530523829204768,0.0937262668693768,-0.566035378261829,0.571369730920978,0.796886682338874
"9130404H23Rik",0,0,0,0,1,NA
"9130409I23Rik",0,0,0,0,1,NA
"9230102K24Rik",0,NA,NA,NA,NA,NA
"9230104L09Rik",0,0,0,0,1,NA
"9230105E10Rik",212565.288286674,-0.0184216854465627,0.066278231451408,-0.277944734540309,0.781054783100929,0.913673946854856
"9230107M04Rik",0,NA,NA,NA,NA,NA
"9230110C19Rik",304.375922736413,-0.473140271396023,1.20678098078308,-0.392068054543752,0.695007930512689,0.870830940943574
"9230110F15Rik",0,NA,NA,NA,NA,NA
"9230113P08Rik",0,0,0,0,1,NA
"9230114K14Rik",3445.30223191044,0.218003324054252,0.295667931856009,0.737324885677558,0.460924802120764,0.710236442148486
"9230115E21Rik",0,0,0,0,1,NA
"9230116N13Rik",3473.41002525868,0.140251049502707,0.205801225828162,0.681487920872798,0.49556280731994,0.739779292761245
"9330020H09Rik",5357.88076744361,-0.193175623730163,0.144418213102087,-1.33761261533966,0.181022749914989,0.3891860087321
"9330111N05Rik",62.29464334315,0.090889520202282,2.88651487095097,0.031487632756362,0.97488065488648,0.990724695236051
"9330129D05Rik",2614.0222299774,0.191902790993358,0.213565520723573,0.898566352579667,0.368883687715161,0.62514579187051
"9330133O14Rik",3971.36631421254,0.00599333881065305,0.2063577396392,0.0290434408766636,0.97682994438422,0.99155108809495
"9330151L19Rik",10395.3793867811,-0.398100675860484,0.151063234815722,-2.63532471250279,0.00840568285074123,0.0380107554965032
"9330158H04Rik",0,0,0,0,1,NA
"9330159F19Rik",0,0,0,0,1,NA
"9330175E14Rik",6492.69001191561,-0.387194132248458,0.177378384633271,-2.18287100228689,0.0290453110384818,0.104414935018216
"9330176C04Rik",926.238152265045,0.247818498464684,0.437415198473396,0.566552098165735,0.571018527607453,0.796886682338874
"9330182L06Rik",9780.28630716854,0.226559276262463,0.212959309805853,1.0638618075397,0.28739130682066,0.534531413178504
"9430007A20Rik",1333.65991741569,-29.232714764041,2.11548819058268,-13.8184249357541,1.97340564695806e-43,5.323684605308e-40
"9430008C03Rik",17674.1941576801,-0.209913309789746,0.0963782481647148,-2.17801541101883,0.0294048894281979,0.105266716959638
"9430015G10Rik",31016.8515640607,-0.0268170230970339,0.117849582395225,-0.22755297517389,0.819993781196676,0.932737828912665
"9430016H08Rik",10477.3322221241,0.0372998130638486,0.130253801159045,0.286362568554174,0.774600440727196,0.910382528599825
"9430020K01Rik",3139.97621020889,0.0434001926319633,0.264081241560786,0.164344094928732,0.869460270835226,0.953266395746058
"9430021M05Rik",0,NA,NA,NA,NA,NA
"9430023L20Rik",25509.5344250247,0.105495032368165,0.0921582697571675,1.14471585291411,0.252326882308495,0.490220251596051
"9430031J16Rik",0,0,0,0,1,NA
"9430038I01Rik",17895.3947777863,0.169147795113781,0.100166264601435,1.68867029021025,0.0912826321744349,0.237884957006286
"9430041J12Rik",102.17165745276,1.08715882652524,2.05029861828657,0.530244139477485,0.595942671189557,0.812900184355538
"9430060I03Rik",1855.94904420847,-0.116360087675882,0.336126260740516,-0.34617969872253,0.729207670658107,0.888944880624717
"9430070O13Rik",387.414385284786,0.154365065978092,0.660336397260371,0.233767314081925,0.815165626126534,0.931219840529681
"9430076C15Rik",0,0,0,0,1,NA
"9430083A17Rik",1366.34283026527,-0.133905757007476,0.324517128847156,-0.412630783105887,0.679877144178928,0.863026257897389
"9530002B09Rik",0,NA,NA,NA,NA,NA
"9530003J23Rik",0,NA,NA,NA,NA,NA
"9530008L14Rik",416.197642804664,0.280888494931699,0.821736254114897,0.341823174437214,0.732483968286832,0.890509931295265
"9530009M10Rik",2515.82905073358,-0.0299951434302956,0.264925544371875,-0.113221031597434,0.909855322074245,0.968583792888553
"9530026P05Rik",21.4830936006533,-23.5824638925365,2.95742776934656,-7.97397797402405,1.53646934979324e-15,1.49560243306678e-13
"9530036O11Rik",0,0,0,0,1,NA
"9530053A07Rik",88.5454753089434,-0.630553873195952,2.06557750187553,-0.305267593505164,0.760162355322809,0.904120010595372
"9530059O14Rik",95.2278626955754,-0.712032484556757,2.4809925837804,-0.286995007244964,0.774116143147101,0.910273424246835
"9530068E07Rik",55986.2888001459,0.156584173700898,0.065730631130278,2.38221010521789,0.0172090756473402,0.0684281977406621
"9530077C05Rik",5163.89516807146,0.0171105891714727,0.221631098381573,0.0772030157158455,0.938462042615103,0.979160418135381
"9530082P21Rik",5400.16401693279,-0.22253040007336,0.157007790742705,-1.41732075217866,0.156389170533744,0.352074784415077
"9530091C08Rik",174.607739696614,0.650432283434476,1.58631962053984,0.410025996660829,0.681786877449325,0.864186637668755
"9630013A20Rik",0,0,0,0,1,NA
"9630028H03Rik",0,0,0,0,1,NA
"9630033F20Rik",9474.46882964135,-0.111643021950083,0.12360187278725,-0.903247009389969,0.366394813475529,0.622745508493801
"9830001H06Rik",1480.39495384387,-0.217839711656688,0.470710582531766,-0.462789067721856,0.6435155681066,0.841885657256097
"9830107B12Rik",8425.37817947285,-0.0604461925379112,0.179430613474277,-0.336877812361583,0.736209011862546,0.892120329804112
"9930012K11Rik",4951.01952580883,-0.271151480259265,0.189936231528788,-1.42759218752936,0.153409273589636,0.347318153994328
"9930013L23Rik",62.4312166939008,0.890737461828075,2.54293640079517,0.350279095281165,0.726129252261056,0.887407765965427
"9930014A18Rik",2865.81390840242,0.382449096229001,0.212123355249284,1.802956094955,0.0713951102043523,0.197948210409483
"9930021D14Rik",0,NA,NA,NA,NA,NA
"9930021J03Rik",131053.27841615,0.300043369339764,0.110544025751239,2.71424319225501,0.00664273814461398,0.0312899643609105
"9930023K05Rik",1531.1289038903,-1.2064927376887,0.42542978991591,-2.8359385409451,0.00456912376765973,0.0228989737867532
"9930032O22Rik",232.295463400199,-26.7944503197678,1.91430447469932,-13.9969637400427,1.6267345058745e-44,6.14385088178683e-41
"9930104L06Rik",15933.8979509847,-0.343375549710186,0.104621344918245,-3.2820792925049,0.00103044624401881,0.00659929803541086
"9930111J21Rik1",290229.998971532,-0.248615347336988,0.0527266477764771,-4.71517454306857,2.41503632751094e-06,3.48399893114718e-05
"9930111J21Rik2",2611.10637410135,-0.608820962189762,0.253775765243517,-2.39905083767772,0.0164376323893963,0.0659320836961258
"A030009H04Rik",2548.07251817436,-0.567796143184133,0.253592738248889,-2.23900789551344,0.0251554024320611,0.093162310164158
"A130010J15Rik",26347.5489218515,-0.0961592541955247,0.0696189525365094,-1.38122236391157,0.167210600520377,0.369215063072188
"A130022J15Rik",15043.1430153278,0.0184400335949483,0.105154649538448,0.175361086512926,0.860795915209795,0.949920492353175
"A130040M12Rik",456127.971334771,-0.0106708558134649,0.0794870260288774,-0.134246509733403,0.893207649292593,0.960909405119003
"A130049A11Rik",8388.43553909562,-0.155148253053945,0.13233040928738,-1.17243084102469,0.241024123309773,0.474856499173893
"A1bg",0,NA,NA,NA,NA,NA
"A1cf",284.9652124744,0.465624737925162,1.08515863549205,0.429084488383608,0.667861740253243,0.857544792976534
"A230020J21Rik",296.852691196077,0.0293502505268398,1.32358246532994,0.0221748559652635,0.982308474691134,0.993555047546646
"A230046K03Rik",247889.509621156,-0.263604681542161,0.0767862287561428,-3.43296820031773,0.000597012114429385,0.0041616747024306
"A230050P20Rik",5851.47936248151,-0.315117148082989,0.152560146164618,-2.06552730844244,0.0388731343963533,0.129719079332167
"A230051G13Rik",12920.6415601274,0.446294036791553,0.151376410260116,2.94824032373782,0.00319588510881235,0.0171589785612332
"A230056P14Rik",4969.43965987287,0.702830656115683,0.216195547681423,3.25090254472467,0.00115039283850628,0.0072196804128789
"A230057D06Rik",0,0,0,0,1,NA
"A230065H16Rik",0,0,0,0,1,NA
"A230072C01Rik",5127.74555260162,-0.122522230619933,0.143851720095563,-0.851725864233947,0.394366261838722,0.650523456767071
"A230072E10Rik",5783.0304677286,-0.342004961527187,0.136368660237803,-2.50794398750262,0.0121435915142795,0.0514400139424976
"A230073K19Rik",12120.7304408471,-0.220108756864641,0.116178561148437,-1.89457292885058,0.0581490040724616,0.168392239365797
"A2ld1",11795.5743123754,-0.00954650456260377,0.132071124107081,-0.0722830567782828,0.942376648154394,0.979677435934356
"A2m",4.33452263617074,-5.56037044946681,2.96064794232467,-1.8780924168582,0.0603685235336395,0.172988056263324
"A330021E22Rik",5.11698515847032,5.8063143871099,2.96004464104951,1.96156311516006,0.0498133701022548,0.152237527271562
"A330023F24Rik",25719.6792979821,-0.274973268334869,0.109048754117939,-2.52156267679572,0.0116834859411628,0.0497677644882997
"A330035P11Rik",5867.53574208295,0.238229515621939,0.181482317968706,1.31268719888743,0.189288372884237,0.402886298740815
"A330040F15Rik",5296.58198334388,-0.482968036069278,0.142767338145665,-3.38290285679002,0.000717239976635952,0.00487031992764952
"A330049M08Rik",637.40973980455,-0.94808703878642,0.577376884961021,-1.64205922246164,0.100577731363175,0.255152697788275
"A330050B17Rik",1504.56628249233,-0.660245719804127,0.249987229678699,-2.64111779090765,0.00826329845669892,0.0375106077058419
"A330050F15Rik",0,0,0,0,1,NA
"A330069E16Rik",1384.88813607748,0.229859656739117,0.297647443685171,0.772254765212246,0.439963551139921,0.691741361144998
"A330076H08Rik",0,0,0,0,1,NA
"A3galt2",972.467746255488,0.361208512905094,0.333311169333286,1.08369759593599,0.278498901902099,0.524292021086555
"A430005L14Rik",19289.1152079542,0.357501116334075,0.122629925261468,2.9152844672442,0.00355364469260914,0.018708398766443
"A430033K04Rik",8305.47223813708,-0.15079303039814,0.134976644362555,-1.11717868754465,0.263917931271599,0.505561596077588
"A430078G23Rik",139296.962090477,-0.400211290863346,0.076249238459134,-5.24872508828845,1.53155428087768e-07,2.97856550361422e-06
"A430084P05Rik",8730.11320145296,0.0684478621838033,0.130136748689945,0.525968743439892,0.59890992425148,0.815124581814825
"A430089I19Rik",0,0,0,0,1,NA
"A430093F15Rik",2957.64517558774,-0.382526089477002,0.175206892596924,-2.18328219744774,0.0290150347484453,0.104345822926993
"A430105I19Rik",3369.01155581688,-0.170043406502363,0.232599549884784,-0.731056472751527,0.464744659614802,0.713573311014384
"A430107O13Rik",3113.73743885608,0.0746074821267262,0.252401609279499,0.295590358317046,0.76754293772775,0.907651126310403
"A430110N23Rik",54.8307132344651,-3.06659715614205,2.69728777593467,-1.13691879060973,0.255572236081851,0.494845289261732
"A4galt",66.0474062939838,1.33297200525692,2.88669606034607,0.461763891102937,0.644250647880383,0.842097606759957
"A4gnt",0,NA,NA,NA,NA,NA
"A530013C23Rik",2233.92453604204,0.339620888323841,0.207472099435307,1.63694727748075,0.101641486240812,0.256952203511152
"A530016L24Rik",0,0,0,0,1,NA
"A530023O14Rik",3097.76992435063,-0.0678513152029506,0.252601061584921,-0.268610570269278,0.788229377261982,0.917330482516416
"A530032D15Rik",20170.6011579467,-0.199196626713419,0.0789830726685243,-2.52201668007278,0.0116684175158078,0.0497196075585162
"A530053G22Rik",0,0,0,0,1,NA
"A530054K11Rik",157913.844008489,-0.185397174964209,0.0816795020386469,-2.2698127478359,0.0232189467812546,0.0872223176879277
"A530058N18Rik",0,NA,NA,NA,NA,NA
"A530064D06Rik",18223.613328874,0.111308298314353,0.171541753333872,0.648870004830329,0.516422403994595,0.755774424764834
"A530088E08Rik",3162.20193948439,-0.84447505520391,0.20411303111513,-4.13729123804733,3.51429938143985e-05,0.000367444376126856
"A530098C11Rik",3350.81991827061,-0.25903529257446,0.196225279070816,-1.32009134501461,0.186804522092517,0.399016204889689
"A530099J19Rik",1009.57656510412,0.510174143560842,0.35835559067169,1.42365336788688,0.154546838868111,0.349181922132736
"A630001G21Rik",62501.4379200868,-0.260729828422531,0.0745110523991022,-3.4992101175271,0.000466638698892491,0.00336850351295329
"A630007B06Rik",42783.9721504153,-0.0391356626494706,0.0952726104876188,-0.410775588589089,0.68123709470746,0.863967850668615
"A630010A05Rik",0,NA,NA,NA,NA,NA
"A630033H20Rik",79212.4034489323,0.054336791482021,0.0961256947773989,0.565268127401839,0.571891404201377,0.797231005803689
"A630055G03Rik",9438.40446090154,0.338901492492207,0.119096796752922,2.84559704149972,0.00443282504067541,0.0223702480139269
"A630066F11Rik",4160.20443896427,-0.15091752858788,0.20283734010043,-0.74403227982164,0.456856946682697,0.706352134380837
"A630072M18Rik",26051.4123800861,-0.145153500101846,0.0890920986776858,-1.62925222613711,0.103259635073816,0.259690337342339
"A630073D07Rik",0,NA,NA,NA,NA,NA
"A630075F10Rik",0,NA,NA,NA,NA,NA
"A630089N07Rik",14334.0354042809,0.155161640313691,0.207692565364779,0.747073637619982,0.455019112269836,0.705061205883612
"A630095E13Rik",0,NA,NA,NA,NA,NA
"A730008H23Rik",0,NA,NA,NA,NA,NA
"A730011L01Rik",22775.2458117267,-0.126531349444504,0.113608584265809,-1.11374814026781,0.265387250608782,0.507244214625125
"A730017C20Rik",79.0120858996438,-24.7690489162078,2.95683482391693,-8.37687946443897,5.43494576250878e-17,1.19341297417693e-14
"A730017L22Rik",5045.33015074248,-0.426150875346065,0.137841944017537,-3.09159072286333,0.00199087135368512,0.0115006468776353
"A730018C14Rik",0,NA,NA,NA,NA,NA
"A730020M07Rik",0,NA,NA,NA,NA,NA
"A730037C10Rik",76.6154558824054,-2.28773028363018,2.21174539857528,-1.0343551681418,0.300970154843908,0.551063628521912
"A730069N07Rik",0,0,0,0,1,NA
"A830007P12Rik",162363.552014705,0.000882008796158886,0.0755536263445115,0.0116739439102113,0.990685751949965,0.996224775002805
"A830010M20Rik",25496.7933029931,-0.105913319164401,0.0970698190493634,-1.09110452869537,0.275226890346991,0.520540687021356
"A830018L16Rik",42.0240856904253,-0.0669639922120414,2.88707101922637,-0.0231944388503423,0.98149517457018,0.993224097132162
"A830080D01Rik",37080.901216325,-0.170572794244906,0.0918333774666497,-1.8574161045841,0.0632519769957792,0.179508616409422
"A830082N09Rik",1584.67036725287,-0.558636443856989,0.342543935706398,-1.63084610651467,0.102922795932297,0.259007739656915
"A830093I24Rik",8831.89350578301,0.512839319028523,0.207796532639396,2.46798785578626,0.0135874929273974,0.0563925750419722
"A930001N09Rik",797624.470258929,0.273734517150264,0.105671723652904,2.59042350865204,0.00958579219550336,0.0423038326290922
"A930003A15Rik",5264.56934706766,0.629871210949207,0.230725122056836,2.72996371324509,0.00633412971563191,0.0300763654890604
"A930003O13Rik",0,NA,NA,NA,NA,NA
"A930004D18Rik",121.581335805291,0.335729484505792,1.72495290424628,0.194631101915498,0.845681752847934,0.94423545324782
"A930005H10Rik",28690.664810311,0.334730232615421,0.0660194333360331,5.07017730539543,3.97445261496197e-07,7.06719050668002e-06
"A930005I04Rik",1759.70443312288,0.399933109812066,0.244661634522372,1.63463761121687,0.10212503825033,0.257549308536223
"A930007I19Rik",1424.1698591354,-0.410788191634719,0.26883812487455,-1.52801315597037,0.126509271576905,0.301679641931843
"A930011G23Rik",0,0,0,0,1,NA
"A930012L18Rik",5.75298388764028,-5.96903604729615,2.95965318461035,-2.01680253562615,0.0437161242428989,0.139472088224853
"A930013F10Rik",8231.28356995061,-0.251079327963046,0.149376979202457,-1.68084352290153,0.0927933123362718,0.240767918405902
"A930015D03Rik",0,NA,NA,NA,NA,NA
"A930017M01Rik",9.06674180282426,0.126707275288372,2.89329208790252,0.0437934613716197,0.965069039155209,0.987716857373961
"A930018P22Rik",0,0,0,0,1,NA
"A930038C07Rik",4186.49045322828,0.205792088033632,0.193931123324056,1.06116070750416,0.28861687273839,0.536059603206401
"AA387883",0,0,0,0,1,NA
"AA388235",327.865198597201,-0.117822444776563,1.05564231101691,-0.111612090143549,0.911130985375966,0.96901315205225
"AA408296",26826.7176492661,-0.361601066535148,0.0937500127970867,-3.85707751654179,0.00011475078010114,0.00102456441202361
"AA415398",2505.31680005914,-0.0765711948936739,0.322030882409633,-0.237775937266392,0.812054882760318,0.92941194381658
"AA465934",1894.44445733587,0.451793438479084,0.293701539486633,1.53827398817447,0.123981637005057,0.297266281513903
"AA467197",1647.20055241745,0.205092130962512,0.29780229694394,0.6886855241453,0.491021187735912,0.736083520616413
"AA474331",880.096238843019,0.30542933668019,0.614572305679917,0.496978685595483,0.61920408199346,0.827709342702944
"AA543186",1965.78356229951,0.133181332864597,0.288965161063862,0.460890622157609,0.644877080226921,0.84217551912168
"AA545190",0,NA,NA,NA,NA,NA
"AA619741",0,NA,NA,NA,NA,NA
"AA792892",101.527027287135,1.60192592724392,2.06189612958886,0.776918829351185,0.437206661416751,0.688936131024192
"AA881470",34226.9511261405,0.0195647191564274,0.0944178215572435,0.207214261394135,0.835842530039735,0.93930316217986
"AA960436",29191.0362409901,0.12195596573129,0.075128528955438,1.62329766637155,0.104525788175848,0.261755278849236
"AA986860",3831.77437391819,0.36737960043787,0.22322819726491,1.64575804015427,0.0998135842487161,0.253924252317494
"AB056442",0,NA,NA,NA,NA,NA
"AB099516",0,0,0,0,1,NA
"AB124611",140110.636075622,0.148516522262819,0.0586408087954107,2.5326479172716,0.0113204595807935,0.0484971775688983
"AF067063",0,NA,NA,NA,NA,NA
"AF251705",52963.7063965745,0.236575184957856,0.10497531793219,2.25362675358291,0.0242196588054139,0.0901742974923967
"AF357355",0,NA,NA,NA,NA,NA
"AF357359",0,0,0,0,1,NA
"AF366264",1901.19199477591,-0.985992982941209,0.32271313993201,-3.05532332259213,0.00224818016955806,0.0127338435278748
"AF529169",0,0,0,0,1,NA
"AI118078",66.5427365825713,0.468880771849145,2.79271705399144,0.167894119878348,0.866666576123114,0.952084106413951
"AI182371",939.114469130351,-0.097361335376767,0.58016384329654,-0.167816964986221,0.866727275649345,0.952084106413951
"AI314180",171103.952977092,-0.0244915415622677,0.0651527210765315,-0.375909726525447,0.706984009255253,0.877133999008139
"AI314831",0,0,0,0,1,NA
"AI314976",40984.2819249407,0.0233248004510586,0.0752062557989961,0.310144418217002,0.75645113559026,0.902924045856664
"AI316807",20717.7589781565,0.0875818320056981,0.103577191173136,0.845570641699482,0.397792309087647,0.653809958178538
"AI317395",240.348081628124,-0.227115068152429,1.0651794204975,-0.213217664350249,0.83115719088683,0.937440864403446
"AI413582",19043.9385974644,0.099435535810349,0.100510917287307,0.989300849042253,0.322515968783241,0.575427037643166
"AI414108",464.524444622499,-0.603852376036629,0.813190089541523,-0.74257222733381,0.457740708114019,0.707420863575181
"AI427809",1901.00934184456,0.129357521625959,0.294745703624133,0.438878395971189,0.660749651518155,0.852702550349815
"AI428936",243.023746828752,-0.401758439451566,0.935811413203313,-0.429315601181154,0.667693564732772,0.857544792976534
"AI429214",2328.87912099381,-0.150831134254562,0.176655894185353,-0.853813199667743,0.393208499642144,0.6492392504365
"AI450353",1555.13773842964,-0.210728108352491,0.311516988592903,-0.676457837193189,0.498750006763977,0.742551064624683
"AI462493",22038.9676927587,0.0149163130756317,0.0844008349944161,0.176731818786136,0.859719046488514,0.949689059601585
"AI464131",217.262876829516,0.0996814937662956,2.05744019853709,0.0484492787868987,0.961358186596451,0.986318052835416
"AI467606",261320.321721611,0.0625833710619156,0.06954220722626,0.899933631072373,0.368155571333756,0.624429735728214
"AI480653",16982.6568949821,0.0164740938340594,0.112785089412419,0.146066239073669,0.883869097842175,0.957649966406115
"AI504432",278407.669214342,0.225315783488402,0.0921982259744603,2.44381907685313,0.0145327123884352,0.0595951662851703
